book_id,rating,number_of_likes
12988004,3,70
3307144,4,2
29282402,4,3
17384517,3,36
17202502,4,18
25361877,5,19
20454659,0,62
1061557,1,2
112136,3,13
17699357,2,84
25898503,5,36
9636553,2,13
34888766,4,29
9631964,1,1
3121162,0,56
17333149,4,87
27796312,1,96
5147191,5,41
825690,5,14
29236380,3,8
1225621,4,20
4632159,3,20
27796312,3,6
17556227,4,77
16086479,5,56
8723188,1,4
11010324,1,52
27424750,4,26
6951353,2,4
15701217,0,92
14750021,0,89
25359012,0,15
15777279,0,0
48019,3,64
4477,2,21
6760764,2,76
1166705,5,31
376127,1,40
31299921,0,2
16225637,1,92
16172634,3,17
32171904,0,6
2248573,2,3
165446,5,17
139986,1,44
18807577,1,49
20381546,0,24
454538,2,94
21945190,2,10
28491574,2,61
31979,0,22
8350864,3,16
103111,5,92
12760660,0,65
255565,4,12
428862,0,16
9462784,4,51
15709580,2,87
18637162,3,60
10710406,3,4
6471374,5,5
336518,1,26
21878750,1,73
17586459,4,16
150236,0,11
22912916,0,76
10481268,0,22
21851882,4,23
415816,3,20
23489172,0,40
19937223,0,35
84927,4,7
11929846,3,20
9917925,0,11
26165817,4,4
26796676,1,55
100910,4,5
12419672,1,11
543873,5,72
15757267,3,1
11915802,5,15
12211330,2,2
8680278,5,5
25658832,1,68
9536655,0,15
494304,5,28
18176562,1,80
15042777,1,68
25978892,5,11
77767,3,57
1072949,3,62
8582356,0,11
36560993,1,1
18715353,1,61
20708773,4,60
16159818,5,39
7860809,4,8
22398051,1,50
35187203,5,3
852554,5,2
22707725,5,18
8316125,3,44
21774924,2,39
6393972,0,39
811241,3,62
16077954,3,39
13502958,0,34
673710,1,65
22873561,0,36
16077999,2,36
9807301,1,24
1765082,3,36
21929500,3,78
22930152,2,19
4468990,3,6
11918,0,12
29492187,1,8
883230,4,15
16107,2,18
13540215,1,20
10957730,4,13
159334,1,43
618924,2,1
42443467,5,87
7726420,5,43
22749994,2,12
22535463,5,15
3838932,1,83
25733990,3,36
10381195,3,23
11127,3,4
34898,4,3
35105833,1,4
331975,5,83
17657267,1,89
2918785,3,43
36840304,4,17
25897720,1,93
25817616,2,41
543517,3,92
8964,3,4
20649195,5,19
302176,5,86
54209,1,20
60781,0,4
16292266,1,76
45685,3,74
111410,2,17
434877,3,58
22393179,4,0
29483226,1,1
22921286,4,20
27206507,4,9
23388781,1,33
237646,4,98
30056820,2,8
25813666,4,88
1369510,1,26
23349435,0,13
5103426,5,39
4204981,4,12
3295695,1,71
145342,0,84
24890845,0,4
404857,0,64
7579,2,75
2939484,0,46
17185521,2,14
16086479,1,89
21816250,5,10
20906739,3,16
15717280,2,20
5266279,0,23
11556268,2,8
179579,3,99
23480844,5,28
38330854,0,29
11556268,4,60
60322,4,42
8161632,4,6
41457,4,27
10339088,1,8
28390369,3,11
18506999,1,0
16059057,2,4
15760499,4,72
17692998,4,12
18374569,4,11
43501985,2,79
917693,5,93
26028216,2,35
18343754,0,63
6203048,3,7
18885718,0,42
15768302,2,13
1122534,4,52
3516986,2,4
18131017,0,99
17561101,3,14
12633128,2,15
40509210,3,0
13557166,5,38
303615,0,6
16148208,5,14
15802883,5,42
750407,0,5
25760151,5,90
15726350,2,19
20805925,5,50
10165761,4,12
18693612,5,30
34530776,3,54
18362546,1,8
17164902,2,99
2141233,2,6
18251076,2,7
859694,0,26
4988505,1,9
89959,1,0
15766776,5,71
13521459,5,53
35069150,1,77
7896556,2,11
588138,5,5
58098,2,83
7869,4,7
25671827,2,73
22817757,2,89
17556227,3,37
21526646,1,41
25005951,2,11
79936,4,3
22027301,0,20
26026530,5,65
31845516,3,11
7894870,2,81
32713781,3,11
1862313,2,6
15798674,5,20
23017804,2,0
1094933,4,46
4641949,2,7
787067,4,44
2425528,5,10
15752152,1,81
18487669,0,12
102266,1,7
22337670,3,18
17568327,0,19
26021547,4,61
8747308,3,29
11962848,1,31
8124176,0,60
18044354,5,19
7685245,4,20
13356344,4,1
342823,5,0
8143995,2,100
19028350,4,27
26262230,1,7
26156468,2,32
25495588,4,75
41014762,3,94
35068792,4,56
37767019,0,5
1210271,2,11
2086132,2,5
38205303,4,3
17618286,0,54
14296543,3,0
30244896,1,11
287574,1,76
22393179,3,63
104378,4,32
41432160,1,2
23149128,0,32
16008616,4,1
21527208,2,94
18079898,1,39
17969495,1,17
27283758,3,90
13538679,1,7
720102,3,44
212615,3,56
254316,3,23
96677,5,26
18519977,2,4
2989344,0,72
20809980,5,76
9209290,3,88
13070346,2,29
17829083,0,39
38502331,5,97
1162534,4,13
18209402,4,48
17838475,3,7
311127,0,22
6682769,3,5
20404905,5,17
12814594,2,55
10275412,4,6
22926494,5,66
15783386,2,14
34499902,5,3
12012999,0,74
6080751,3,20
32660979,2,13
175078,1,1
224615,1,0
13022698,1,44
6922487,2,11
16035405,4,60
107400,4,7
17231071,2,93
5451,0,48
18775247,2,4
5200666,3,85
6578293,0,88
7719248,3,0
18222716,2,90
20912424,1,20
38911162,2,15
29222548,5,75
15755242,2,15
42045749,1,32
12450811,5,61
20830614,1,35
20729499,4,13
13287544,4,28
127810,5,12
17410991,4,12
11669346,1,51
639544,5,8
12987401,2,17
185829,2,52
35422137,1,28
27876301,0,6
16142151,3,7
15818820,5,62
16842,3,86
8143995,5,32
1200593,4,16
12287209,4,20
10955056,1,33
22841110,1,78
6879538,1,98
29919041,3,4
99315,4,27
7173399,5,46
23288742,4,48
3754016,1,84
13419794,4,5
23364590,0,10
457762,2,18
10960383,2,18
6758368,5,72
12637202,3,42
34835249,0,11
17857511,4,73
26499472,0,16
603260,5,29
19364719,2,61
467164,1,13
8492251,5,58
12364931,4,15
28502762,5,11
16109328,5,18
17302571,5,63
23153782,1,68
107100,2,57
15999432,3,37
22501028,4,53
24039424,4,28
17622920,1,69
2246958,1,3
926549,5,23
37725136,2,30
13587160,1,0
27188165,1,63
17786125,0,82
29937916,4,42
15704307,0,10
23397151,2,38
38115733,5,71
22082082,3,46
23342570,2,9
39666561,2,11
16225637,2,20
13611319,3,19
247962,3,66
36264003,1,55
12651,5,6
36115268,3,25
15700427,1,65
18485973,3,8
18630,0,13
10275412,2,13
30077437,5,13
32337657,2,81
20582519,2,7
31983,4,54
16034218,3,48
398834,2,20
24890845,2,87
17524166,4,58
18002005,1,4
744809,3,76
426625,0,96
16117750,3,2
42674626,3,14
31283058,2,90
3559,4,74
6560744,3,20
10691701,0,62
33009130,0,77
15778414,4,20
6273,4,3
18068511,1,33
26184918,3,13
13410938,0,4
8887374,0,50
42291816,1,79
25494785,2,77
387339,5,73
38580144,2,11
1640400,2,91
161156,5,59
554865,1,64
15745446,3,42
2459785,5,20
13425135,1,5
3018318,2,35
15595,3,0
6692041,0,81
24493035,3,12
8806257,1,90
17395442,0,12
13083189,3,13
287542,4,22
40961427,3,17
20784813,2,33
157593,0,71
23003028,5,64
973196,5,30
9653087,3,40
9669044,3,1
17912980,1,31
8430098,2,100
8596181,2,99
17798649,3,2
7093,5,13
11768258,3,59
74105,1,50
12432220,1,7
13562180,4,16
84183,5,34
26292467,2,66
8031168,2,31
253047,1,57
20484662,0,12
299600,1,77
11331421,0,33
15710557,4,1
21796,5,22
29486,1,13
7346882,0,8
39109499,0,19
1382251,0,78
40382706,2,9
33515558,1,44
16130503,4,9
30136490,1,5
30634709,0,9
1081531,2,2
293595,4,3
13506510,3,70
23433671,1,1
380563,2,9
9494168,2,30
18283463,0,37
39949010,1,64
18111165,4,40
14362,5,19
11195608,1,13
13356825,0,7
994192,3,19
96337,1,23
32660979,5,0
9413044,4,12
6293934,2,0
12882328,5,15
17869212,4,91
40528520,5,12
22055587,1,12
27309,5,4
2970974,0,75
34234731,4,54
12022847,5,13
61043,5,38
82676,3,75
21927701,1,45
13497675,5,11
20746625,0,16
28791088,2,86
6076462,5,39
43265889,0,35
37539001,0,75
26239013,1,1
17164187,3,58
23397161,5,41
7549922,3,18
40063283,5,72
11556479,3,10
9802066,0,61
22711859,2,17
97961,3,99
175078,2,91
105724,5,61
12781027,3,71
4859743,5,60
12566364,1,68
292706,5,20
3840040,0,13
3490345,5,42
7880584,5,75
17860700,3,27
22926485,1,36
101065,4,54
11389341,1,16
2248573,1,82
19162047,4,60
17731347,4,14
22535463,3,96
445593,1,29
23306936,3,18
824871,5,91
18490880,1,93
35217390,2,8
17227471,3,16
13244400,0,12
10346185,0,43
281693,1,11
25502639,0,49
45556,4,19
18897787,0,4
8122928,2,82
70490,1,35
24699867,1,17
234184,1,63
773534,4,8
38330854,4,68
3607543,3,5
384355,0,34
18776908,3,16
5205,5,13
17449417,4,77
15746882,1,48
25250468,0,22
374668,1,99
8515680,0,17
13099955,5,19
35660213,4,45
303615,4,4
15817399,2,70
6545199,2,71
25893705,4,49
115613,3,79
50275,5,19
17623975,5,14
15886847,5,11
7938275,1,3
9776116,2,15
9541850,0,98
27391819,5,46
17728,0,42
16280051,4,5
187020,0,33
19279000,0,5
13550926,1,18
29919041,3,31
102458,4,65
16008147,3,94
3214819,2,37
22312660,5,31
13,4,99
15776233,2,11
37264612,1,3
133954,2,24
2059573,1,4
1077808,3,20
757104,4,74
25361877,1,2
42202638,1,95
3553395,4,90
27860802,1,45
77723,0,8
8044557,1,2
11230,2,3
547094,3,21
30622123,1,13
22929563,0,2
15846144,4,80
21470669,3,1
8299165,5,20
2233407,5,72
207330,0,63
2939264,3,19
25567417,0,6
15808325,0,52
13158635,5,42
6053016,4,69
13356344,4,21
18588657,0,12
30106,3,8
12447,0,14
15822709,1,17
1078189,4,8
20700340,5,26
28101540,1,100
26820380,0,41
33418,1,12
29537831,4,81
595069,2,64
1933181,1,5
42274000,3,30
780889,5,23
23252517,5,90
28217831,3,11
24034941,1,43
20930873,3,59
7124371,4,4
33540072,1,55
6006098,5,11
2871400,0,16
18480527,0,18
32508637,3,7
1044816,2,8
36627806,3,14
19305108,5,66
18459458,0,12
13265572,4,75
699654,3,14
32377,5,17
24902492,0,12
27860802,3,13
33916341,0,9
37630,3,4
1379961,4,4
21556057,5,7
20946280,4,86
25622782,0,68
1565490,4,12
92303,5,48
6052079,5,61
21532090,0,71
16045319,3,27
2233407,1,61
23963387,4,95
218750,0,25
50027,0,8
23128320,0,3
29484541,4,43
29939353,0,6
27860802,0,14
97968,1,88
731114,4,2
11785661,4,17
15704830,5,20
15852259,2,59
36192173,2,58
1807983,5,63
16249571,1,11
461749,4,46
17020,4,12
48974,3,31
139417,2,13
19112416,4,36
365006,5,3
38084780,2,1
23433671,5,98
49838,3,84
182381,5,9
16247792,0,4
15843166,5,13
13,0,19
18816335,2,60
8144723,0,5
2431123,1,75
17332182,5,10
13551031,4,4
32565675,2,3
35105833,1,3
17623569,2,36
6378570,3,5
16082357,3,20
20735983,2,18
295305,5,88
18163646,4,19
2182780,3,58
15722543,3,0
20697923,4,35
40382706,2,70
37953590,5,33
18490649,0,14
18087424,2,55
12922364,4,24
12109372,5,20
330524,1,11
38195688,0,5
23793,0,81
18673607,4,19
18743255,3,1
26236800,5,19
29405093,5,69
8663392,3,3
34128675,0,23
18643872,2,3
547094,1,5
18334837,4,13
9703979,5,28
41727803,0,33
10156959,5,18
6545608,4,19
14649174,4,7
61938,1,19
12901365,1,18
2501453,1,70
16082748,1,10
22175011,4,23
811241,4,58
42909,1,29
292706,5,34
21998704,3,63
16150740,3,98
427353,4,2
178493,1,20
18949263,1,18
16176693,0,62
15726515,5,81
3768690,2,52
24847,5,53
23403710,5,9
39980,2,66
19365485,2,20
13570639,1,91
18250727,4,22
6809488,4,9
8192675,3,37
17596262,5,4
26213995,5,33
1335019,0,1
7248319,3,24
20416950,0,13
535316,2,5
36295656,0,19
35553692,5,85
35614314,4,84
17239362,1,6
224618,1,6
394724,0,14
378164,5,80
27242578,3,3
22886113,3,87
29549407,2,6
32941909,1,14
69807,0,0
38894211,3,51
9314304,0,11
419049,0,71
123555,3,10
12290106,0,50
14059909,3,5
26031192,1,34
22571333,4,12
15845069,2,61
2230284,2,9
2241059,0,11
12924279,2,3
17727231,2,99
14469,2,21
18478082,3,10
107777,3,96
537425,0,27
13452847,1,21
261499,4,78
130363,2,9
16243,5,26
22822947,3,19
21948425,2,41
10161216,2,65
1373994,5,61
707304,5,14
13562054,5,42
6220730,2,41
13249699,4,78
12159331,5,97
35810539,4,69
18079639,5,21
1206073,4,21
71730,2,24
1378136,1,66
764165,4,17
13350871,2,63
6969361,2,54
823510,5,13
147039,3,29
1005724,1,11
23491637,1,69
20698847,5,76
23602561,1,50
8709523,3,5
157551,5,0
10429836,0,68
6480885,0,53
17213054,3,13
1200465,1,87
18079806,2,2
720801,3,18
19283197,1,13
42274000,5,25
6098148,1,0
19189481,0,6
860566,4,12
5822279,0,12
7863423,5,55
28434,2,9
18104062,1,50
22537367,4,61
36613718,1,37
102720,4,18
29011,2,16
15733738,0,31
1243286,4,38
352262,3,9
6011949,0,17
20504287,1,84
28439738,3,4
6527740,3,7
28767058,5,66
90749,4,0
21912247,2,52
13120464,0,97
32148391,4,24
33906,3,12
21911024,2,89
9414170,4,16
512704,2,83
3490300,4,45
47734,0,10
440777,1,3
18518269,1,95
14058575,3,15
21489697,4,45
20512114,5,0
33895090,5,79
15151574,1,27
22929563,3,50
18509671,2,19
22362,5,6
754771,3,19
6193,2,12
13613139,2,11
68429,1,22
4362,2,69
251052,5,18
19139026,5,6
30841984,0,90
414794,1,78
7945295,5,75
18404135,0,17
36355531,1,52
23259068,3,83
25382909,5,43
8747308,0,10
9636127,4,38
20926007,1,10
30233685,5,18
20577546,4,10
6987527,0,37
18267080,1,83
13143456,5,91
11740889,0,78
10567,5,31
25644601,3,54
13062508,0,86
498214,4,30
26114271,1,46
12754689,3,4
8728554,2,11
42045749,5,64
681941,0,14
22980034,3,1
665369,2,17
608216,3,20
13162861,1,3
188454,0,6
1195367,2,45
31384635,0,67
2408602,5,15
25358353,5,45
2342943,5,65
690926,3,10
20893533,4,10
9858081,4,83
20262498,3,18
17181677,4,59
32713781,5,2
23584003,3,51
20519005,1,4
104089,1,14
23268497,0,32
32895291,1,12
3074052,3,70
843550,5,73
181426,2,5
30334,5,7
40551230,4,28
8965,4,80
13555706,1,16
3491640,0,94
6314763,3,0
19370974,0,8
23019243,1,6
18362546,4,15
133738,0,17
825546,5,1
17838885,3,23
20518878,1,41
13512713,2,82
6713071,0,14
7317546,5,42
20328900,5,16
23454354,2,15
16104234,5,3
16032248,5,2
13147661,2,15
2967419,0,45
18405618,3,8
12431807,3,7
13260426,0,92
9722217,1,7
10809019,0,15
40631,5,49
11780476,5,13
20359719,3,2
23854,3,10
6460146,1,7
66479,3,6
30336955,4,54
23436149,1,13
23631528,3,59
36556222,4,11
10049436,3,24
116279,1,55
22535463,1,16
29084129,2,9
25311189,5,78
23593897,4,0
40541901,2,8
16130304,2,17
18520658,0,26
23311216,5,91
36618293,2,67
17798233,3,9
21816271,2,5
17858589,2,21
13425135,3,43
331975,0,95
3115070,5,37
14061957,4,87
17858589,2,0
278753,5,8
28435457,4,17
13452847,2,54
6698001,3,96
609153,5,17
18010355,4,13
304761,0,98
19400,3,89
2946979,5,3
2299110,4,0
18524000,3,9
18108903,1,10
17801425,4,89
1191,0,18
75494,0,9
28585414,4,69
34445870,5,2
6238944,2,30
543339,2,18
12586,2,26
762476,4,82
22012747,5,1
7100119,5,6
15721624,3,9
33009130,2,1
35034197,1,20
25135802,4,7
25359012,4,33
40116166,5,32
2761171,3,0
17838885,4,0
23262621,0,24
29407909,4,8
4110127,5,23
10897866,2,53
22609364,1,14
22670812,4,7
19453641,4,56
3686,3,13
303197,2,6
9536655,1,35
3873296,2,54
2334257,2,98
13447566,0,16
17661402,3,32
18480576,0,46
36373463,2,3
19487669,0,18
25410674,2,100
179734,3,7
17433996,5,93
706476,0,43
22027301,0,12
15701217,0,48
17855756,4,51
17191839,1,24
10131860,3,18
6936365,2,15
25250468,4,6
12275455,1,12
17935878,0,6
13576489,5,15
11356936,5,62
34944590,2,1
3677902,2,44
16275465,5,43
30680,3,12
26031192,5,11
23218582,1,18
28434,0,1
17858589,3,23
6710229,2,8
30312837,3,32
91289,1,83
19253221,0,26
25931693,0,0
75060,5,35
1240904,3,48
6162873,0,14
21570816,5,14
13557662,2,19
11830394,5,13
25452847,2,74
1422926,4,3
34234639,3,10
16282937,3,33
30106,0,58
11774295,0,13
10346185,4,3
239239,5,82
13234487,0,17
241387,1,67
13555073,5,33
13201920,5,23
176261,3,69
18009950,4,17
20454107,3,33
77255,4,20
7505,3,46
8732892,3,87
104737,2,19
74105,4,54
590349,2,96
184419,5,42
17690,5,17
330694,3,4
9672598,3,98
16034814,2,2
17413424,5,27
8272246,2,3
13579126,1,96
16078823,0,11
11364074,5,60
20707753,4,84
8465962,1,58
10024937,4,10
293583,5,16
18401154,5,8
7203640,5,69
8754447,1,10
25733835,2,49
1328608,1,23
13487029,0,10
7433963,2,62
18053884,2,10
16072091,0,48
17382357,4,45
3072254,0,5
42435152,2,31
10662,2,3
104381,0,1
37828446,0,74
59263,1,14
153480,2,5
18159949,0,13
12982026,1,78
22040598,4,6
15751926,0,52
177866,1,51
23717108,3,35
35515088,0,5
36756405,5,15
12920461,3,2
24892572,1,10
24779481,0,16
34079578,1,0
32419641,4,14
5021607,4,8
5755,2,24
15990970,2,3
14349032,2,82
10757833,5,19
18812737,4,4
13547778,3,13
15808342,2,53
18143974,1,95
12939838,0,13
13153802,0,10
17860700,1,64
13047090,3,12
12083233,1,93
25215765,2,17
11640957,1,20
69094,4,24
30333490,0,76
773276,3,72
490980,4,59
2243804,1,14
101999,4,14
2485785,5,15
32173182,2,3
17339738,2,65
773534,2,18
31829970,4,82
9887165,0,32
17726481,2,15
16128152,4,78
3430692,4,44
28435457,1,70
39068,3,99
23390134,2,8
16129915,5,31
20525734,3,93
12334,1,18
17569860,5,93
17927626,3,61
9399336,5,2
21457243,2,27
897717,4,19
20816749,0,2
6899530,3,38
22545439,4,80
73934,0,18
38735413,5,63
36117813,0,10
6609703,3,75
300674,5,74
15798680,3,15
26025617,2,2
494304,0,44
36560993,4,98
20381983,2,13
13029251,3,67
2449325,2,6
11397996,2,6
19262320,1,74
7767021,0,4
18516961,0,57
13281368,2,30
2461776,2,5
129559,2,93
16162405,2,52
18335673,5,48
1547026,5,50
2800905,0,90
29661618,0,7
3926484,1,65
16146990,1,41
22500562,1,86
27421692,5,60
7354831,0,11
346607,5,92
13334117,2,7
17155039,4,27
18108542,5,68
15718796,2,50
20737487,3,5
89959,5,13
13547778,5,2
648011,3,12
2834214,5,18
33914003,1,19
263149,2,51
11306,0,48
20343959,3,3
25632620,0,4
108615,2,86
10116927,3,51
18076876,2,28
1532027,1,92
33401177,4,44
25491,0,84
12924279,5,39
8492768,2,35
4591,3,9
12996,4,3
6634409,0,35
7263429,5,18
23266647,2,4
8144743,4,90
15737640,3,29
6234910,2,20
28961690,0,77
26029548,3,15
23262615,0,72
222807,3,52
17376132,4,58
9065272,1,44
16107839,4,1
18877989,0,17
6707693,0,82
7993566,5,55
1657837,5,49
9595650,5,73
40717531,0,52
25644437,2,20
16161561,1,22
10430633,3,1
23637916,4,10
25110927,2,3
2864787,3,3
2418888,4,8
105999,3,33
112803,3,11
13400691,1,8
16102412,1,18
14625447,5,98
23793,3,45
19504885,2,31
25573977,0,97
22852698,3,59
691009,3,9
586409,3,38
1051620,1,11
20371237,5,25
60211,4,93
263149,5,11
17458004,2,11
18662528,4,7
18889356,1,13
19148794,3,77
28791088,5,15
21535021,2,16
455854,1,6
17317648,5,13
3931154,1,43
1344301,5,13
171349,2,72
22754254,4,10
18111165,3,14
23267279,5,3
18687861,0,7
2393575,4,79
281433,2,6
39986793,4,73
18693918,0,39
366889,0,4
72111,5,51
25505917,3,13
36142487,4,4
58,3,87
15703716,5,58
389065,4,18
30813362,0,15
551604,5,99
27580,2,4
10457171,3,1
16582289,5,70
9944235,5,7
244261,1,23
568476,0,20
54741,4,13
20587888,0,4
7686368,2,11
24392748,4,23
11225502,0,48
11168429,1,10
21854602,4,1
18643872,1,75
16083247,1,60
14296788,3,11
23631528,1,12
903778,0,7
7252,4,65
29338547,2,18
528362,5,13
21222015,2,14
997027,0,17
4496091,0,19
11400387,2,42
9260507,3,15
77366,4,42
12363795,0,10
30813842,3,79
31682917,2,12
1162185,4,91
15760897,4,2
1181520,3,31
18232495,3,47
13496831,1,89
1079431,5,100
11729275,2,19
1098336,1,32
1020102,2,36
33147637,3,0
20527595,1,5
12398719,4,9
891922,3,72
681614,5,84
13810,3,44
5930447,4,0
26004394,3,61
8492765,3,37
17181677,3,55
104737,1,63
18872690,0,16
108615,2,17
27217549,5,98
17340050,2,5
37570640,1,76
12959266,0,86
27405531,4,70
22555781,2,15
35982,5,0
13570764,3,26
2964277,1,8
1397889,0,5
18210441,1,44
15756076,1,88
403722,2,21
9745113,2,20
16052099,0,4
1111845,3,12
21880341,0,66
27971254,4,3
15840611,0,13
1991,0,97
35755915,4,96
41701,1,16
12247405,0,9
17149088,1,80
7340135,2,64
22086463,5,86
77699,4,68
101247,3,49
297463,1,0
6076387,5,45
18815422,2,5
35185556,4,5
37703013,5,31
6381911,5,16
828140,5,100
791345,4,30
16141924,1,82
6322725,2,55
18892796,1,46
20706743,5,12
25908870,4,24
29411,4,15
20426102,0,8
18891931,3,65
12035966,5,17
22609306,3,7
11787563,0,41
126507,3,73
18667785,5,4
34057229,5,35
17602565,0,96
13260207,4,10
280412,3,20
457762,4,1
38115733,3,9
67464,0,42
374388,3,9
38219027,4,96
10638304,0,92
23493101,3,12
36505403,1,50
13557662,1,14
9415955,5,61
6609851,3,6
21851882,3,12
2685034,1,89
16199630,5,4
22367070,3,44
8016634,0,48
35297316,4,85
19547736,4,8
39725859,2,4
4889214,1,78
21950911,0,0
11787563,5,4
10403647,1,16
20581817,3,9
10710505,3,21
820966,2,19
4278916,4,65
29749350,3,7
21526646,5,70
16070521,0,10
26031192,5,83
17235448,2,8
17381520,0,9
26204107,1,70
176964,4,2
11026,0,4
384355,0,5
229033,3,71
25690047,0,91
225188,2,99
15738351,4,66
13260426,2,76
14572,3,10
10808013,4,1
29486,0,83
6361563,5,21
21902824,1,89
810473,5,68
13414716,5,70
1223606,2,3
7433963,2,12
13493898,2,1
38338238,3,4
12458914,5,73
8379666,1,10
17975812,0,92
7130229,3,83
419049,1,80
127671,4,12
11718466,3,91
468488,1,20
8738232,3,68
8460546,0,16
12922364,3,39
12924279,0,9
25387868,5,14
23346358,4,14
16077954,2,70
1325218,2,24
4591,2,15
17131869,5,35
9260507,1,55
6314763,4,34
19441952,3,87
18453874,2,17
12843217,1,11
10805543,3,37
18715358,3,11
17901125,2,69
40642114,4,6
2871746,2,20
828387,1,72
6181,0,58
176892,4,0
18667785,3,41
12810834,2,16
26027331,0,100
8547975,4,53
12586,3,2
36556222,0,15
7704146,1,17
3319544,5,17
10275412,4,15
489830,0,73
17900911,4,8
155239,0,95
875411,5,10
3367830,3,6
22399,5,13
17790357,1,9
471048,2,5
703847,0,62
25700544,2,49
23961798,1,54
11836562,0,49
35618459,0,79
23899848,3,89
1096582,5,10
8149149,4,4
21409690,0,47
82676,5,8
29097931,0,18
30649413,2,7
10757771,4,12
612226,0,7
160852,4,16
18059815,3,80
13547495,2,14
2498049,0,9
15835514,1,71
967050,1,61
156703,5,68
15803760,4,19
12795973,3,5
31931593,1,6
9536655,3,90
2208499,0,6
9708869,5,18
15841297,2,13
198021,2,28
6080748,0,24
408615,4,3
1838166,1,6
31368976,4,12
20630331,5,99
1072949,4,44
722251,0,16
29938354,2,88
8192675,5,27
431357,4,56
25622850,1,9
24921954,4,5
389627,5,30
21948060,0,20
61975,4,10
16002136,0,13
13022704,3,42
474481,3,8
932587,4,5
1078189,0,89
21469952,4,2
23012877,3,8
6377326,3,33
17607319,1,10
14249,0,79
21796832,0,14
36172258,0,21
10517947,0,70
10361904,4,76
2168882,0,95
3124973,0,63
21956914,0,5
155677,4,1
23517137,2,59
5649581,4,74
507593,3,15
17877304,4,51
20483084,1,80
17350829,3,7
108629,0,4
16280494,5,18
7545331,2,26
22774703,0,98
14059909,3,87
19085295,4,5
23876270,4,2
16126022,2,13
3359011,5,2
26875004,5,85
18478539,4,56
45122,3,20
23262621,3,42
7903851,4,3
17382174,0,18
6335026,5,85
639864,4,24
27841589,0,16
397867,2,80
277634,0,83
1528538,3,69
1316382,3,20
363059,2,37
40231428,3,96
10429672,3,30
171759,3,86
11023952,3,16
887201,2,62
1532027,4,92
19505978,1,54
2905807,4,18
6056287,4,18
166008,0,35
3236798,5,17
17159382,0,4
25372801,4,5
89543,3,19
21023409,4,20
12985,3,24
18059986,1,65
19102837,0,23
18001662,3,60
37007910,0,9
5046846,5,83
768313,4,16
25871777,5,91
18210070,5,20
20737487,5,100
12084655,2,91
18248834,1,82
16077999,0,17
36347470,0,51
35069,5,85
12761827,1,29
11341322,3,90
23230,5,17
13037689,2,14
43717,4,8
35274456,3,63
18005373,0,16
522471,4,76
32600060,0,39
30649413,4,6
69797,0,9
582663,0,12
22074044,3,93
10455247,5,8
37830526,4,14
16133621,4,24
25148,5,59
20922729,4,6
12368123,5,73
7993566,1,1
41562587,5,97
30968579,5,89
40211080,5,20
18746776,0,0
23493101,3,6
13558188,2,43
1372693,0,6
6423507,5,95
3106441,1,2
18296016,4,83
965513,4,19
20440186,3,49
39863237,5,65
88612,5,85
13612018,5,24
21525988,3,8
1249630,5,35
13594842,1,96
25241930,1,72
13181411,5,66
21570816,5,6
11534327,0,27
3412815,5,12
